"Dam_Founder","Sire_Founder","PupGeno","WeanDate","YearMonth","litterorder","litternum","First_Litter","Males","Females","Weaned","Male_Prop"
"NOD","NOD","NODxNOD","10/25/09","YearMonth_2009-10","order03",2,0,5,4,9,0.555555556
"NOD","NOD","NODxNOD","9/16/09","YearMonth_2009-09","order01",0,1,2,5,7,0.285714286
"NOD","NOD","NODxNOD","10/7/09","YearMonth_2009-10","order02",1,0,1,2,3,0.333333333
"NOD","NOD","NODxNOD","10/26/09","YearMonth_2009-10","order03",2,0,4,3,7,0.571428571
"NOD","NOD","NODxNOD","11/18/09","YearMonth_2009-11","order04",3,0,6,4,10,0.6
"NOD","NOD","NODxNOD","5/7/10","YearMonth_2010-05","order05",4,0,0,1,1,0
"NOD","NOD","NODxNOD","1/19/10","YearMonth_2010-01","order06",5,0,2,2,4,0.5
"NOD","NOD","NODxNOD","2/2/10","YearMonth_2010-02","order07",6,0,1,0,1,1
"NOD","NOD","NODxNOD","9/16/09","YearMonth_2009-09","order01",0,1,4,3,7,0.571428571
"NOD","NOD","NODxNOD","10/7/09","YearMonth_2009-10","order02",1,0,7,3,10,0.7
"NOD","NOD","NODxNOD","11/2/09","YearMonth_2009-11","order03",2,0,6,7,13,0.461538462
"NOD","NOD","NODxNOD","9/23/09","YearMonth_2009-09","order01",0,1,4,5,9,0.444444444
"NOD","NOD","NODxNOD","12/21/09","YearMonth_2009-12","order01",0,1,5,4,9,0.555555556
"NOD","NOD","NODxNOD","1/19/10","YearMonth_2010-01","order02",1,0,4,5,9,0.444444444
"NOD","NOD","NODxNOD","2/15/10","YearMonth_2010-02","order03",2,0,4,1,5,0.8
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,6,1,7,0.857142857
"NOD","NOD","NODxNOD","1/25/10","YearMonth_2010-01","order02",1,0,4,4,8,0.5
"NOD","NOD","NODxNOD","2/15/10","YearMonth_2010-02","order03",2,0,6,5,11,0.545454545
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,4,4,8,0.5
"NOD","NOD","NODxNOD","2/2/10","YearMonth_2010-02","order03",2,0,2,0,2,1
"NOD","NOD","NODxNOD","3/1/10","YearMonth_2010-03","order04",3,0,3,2,5,0.6
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,5,7,12,0.416666667
"NOD","NOD","NODxNOD","1/25/10","YearMonth_2010-01","order02",1,0,5,8,13,0.384615385
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,5,6,11,0.454545455
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,2,5,7,0.285714286
"NOD","NOD","NODxNOD","2/2/10","YearMonth_2010-02","order02",1,0,3,0,3,1
"NOD","NOD","NODxNOD","3/8/10","YearMonth_2010-03","order03",2,0,4,5,9,0.444444444
"NOD","NOD","NODxNOD","4/21/10","YearMonth_2010-04","order04",3,0,2,1,3,0.666666667
"NOD","NOD","NODxNOD","1/6/10","YearMonth_2010-01","order01",0,1,2,6,8,0.25
"NOD","NOD","NODxNOD","2/2/10","YearMonth_2010-02","order02",1,0,5,3,8,0.625
"NOD","NOD","NODxNOD","3/22/10","YearMonth_2010-03","order03",2,0,7,2,9,0.777777778
"NOD","NOD","NODxNOD","1/6/10","YearMonth_2010-01","order01",0,1,3,3,6,0.5
"NOD","NOD","NODxNOD","1/25/10","YearMonth_2010-01","order02",1,0,7,3,10,0.7
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,2,3,5,0.4
"NOD","NOD","NODxNOD","1/25/10","YearMonth_2010-01","order02",1,0,4,11,15,0.266666667
"NOD","NOD","NODxNOD","12/28/09","YearMonth_2009-12","order01",0,1,8,5,13,0.615384615
"NOD","NOD","NODxNOD","2/2/10","YearMonth_2010-02","order02",1,0,1,2,3,0.333333333
"NOD","NOD","NODxNOD","1/25/10","YearMonth_2010-01","order01",0,0,3,2,5,0.6
"NOD","NOD","NODxNOD","2/15/10","YearMonth_2010-02","order02",1,0,3,1,4,0.75
"AJ","AJ","AJxAJ","3/31/08","YearMonth_2008-03","order01",0,1,3,1,4,0.75
"AJ","AJ","AJxAJ","4/22/08","YearMonth_2008-04","order02",1,0,5,4,9,0.555555556
"AJ","AJ","AJxAJ","5/21/08","YearMonth_2008-05","order03",2,0,4,4,8,0.5
"AJ","AJ","AJxAJ","3/31/08","YearMonth_2008-03","order01",0,1,1,4,5,0.2
"AJ","AJ","AJxAJ","5/19/08","YearMonth_2008-05","order02",1,0,1,5,6,0.166666667
"AJ","AJ","AJxAJ","6/18/08","YearMonth_2008-06","order03",2,0,1,2,3,0.333333333
"AJ","AJ","AJxAJ","3/31/08","YearMonth_2008-03","order01",0,1,3,4,7,0.428571429
"AJ","AJ","AJxAJ","4/1/08","YearMonth_2008-04","order01",0,1,2,1,3,0.666666667
"AJ","AJ","AJxAJ","4/22/08","YearMonth_2008-04","order02",1,0,1,5,6,0.166666667
"AJ","AJ","AJxAJ","6/9/08","YearMonth_2008-06","order03",2,0,1,7,8,0.125
"AJ","AJ","AJxAJ","7/4/08","YearMonth_2008-07","order04",3,0,3,1,4,0.75
"AJ","AJ","AJxAJ","4/18/08","YearMonth_2008-04","order01",0,1,3,4,7,0.428571429
"AJ","AJ","AJxAJ","6/9/08","YearMonth_2008-06","order02",1,0,3,4,7,0.428571429
"AJ","AJ","AJxAJ","7/7/08","YearMonth_2008-07","order03",2,0,5,0,5,1
"AJ","AJ","AJxAJ","8/16/08","YearMonth_2008-08","order04",3,0,3,1,4,0.75
"AJ","AJ","AJxAJ","4/29/08","YearMonth_2008-04","order01",0,1,5,1,6,0.833333333
"AJ","AJ","AJxAJ","5/20/08","YearMonth_2008-05","order02",1,0,1,2,3,0.333333333
"AJ","AJ","AJxAJ","6/11/08","YearMonth_2008-06","order03",2,0,4,1,5,0.8
"AJ","AJ","AJxAJ","7/4/08","YearMonth_2008-07","order04",3,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","9/8/08","YearMonth_2008-09","order05",4,0,3,3,6,0.5
"AJ","AJ","AJxAJ","10/9/08","YearMonth_2008-10","order06",5,0,1,0,1,1
"AJ","AJ","AJxAJ","1/9/09","YearMonth_2009-01","order07",6,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","2/9/09","YearMonth_2009-02","order08",7,0,1,1,2,0.5
"AJ","AJ","AJxAJ","3/12/09","YearMonth_2009-03","order09",8,0,2,2,4,0.5
"AJ","AJ","AJxAJ","5/19/08","YearMonth_2008-05","order01",0,1,2,5,7,0.285714286
"AJ","AJ","AJxAJ","7/7/08","YearMonth_2008-07","order02",1,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","10/13/08","YearMonth_2008-10","order01",0,0,2,2,4,0.5
"AJ","AJ","AJxAJ","11/7/08","YearMonth_2008-11","order02",1,0,2,3,5,0.4
"AJ","AJ","AJxAJ","11/29/08","YearMonth_2008-11","order03",2,0,1,5,6,0.166666667
"AJ","AJ","AJxAJ","1/12/09","YearMonth_2009-01","order04",3,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","3/9/09","YearMonth_2009-03","order05",4,0,3,2,5,0.6
"AJ","AJ","AJxAJ","9/18/08","YearMonth_2008-09","order01",0,1,7,0,7,1
"AJ","AJ","AJxAJ","11/2/08","YearMonth_2008-11","order02",1,0,6,2,8,0.75
"AJ","AJ","AJxAJ","12/22/08","YearMonth_2008-12","order03",2,0,2,3,5,0.4
"AJ","AJ","AJxAJ","2/20/09","YearMonth_2009-02","order04",3,0,3,0,3,1
"AJ","AJ","AJxAJ","5/11/09","YearMonth_2009-05","order05",4,0,2,2,4,0.5
"AJ","AJ","AJxAJ","10/22/08","YearMonth_2008-10","order01",0,1,3,1,4,0.75
"AJ","AJ","AJxAJ","11/14/08","YearMonth_2008-11","order02",1,0,1,5,6,0.166666667
"AJ","AJ","AJxAJ","12/10/08","YearMonth_2008-12","order03",2,0,3,2,5,0.6
"AJ","AJ","AJxAJ","1/26/09","YearMonth_2009-01","order04",3,0,3,1,4,0.75
"AJ","AJ","AJxAJ","3/16/09","YearMonth_2009-03","order05",4,0,1,4,5,0.2
"AJ","AJ","AJxAJ","1/26/09","YearMonth_2009-01","order01",0,1,0,3,3,0
"AJ","AJ","AJxAJ","2/18/09","YearMonth_2009-02","order02",1,0,4,2,6,0.666666667
"AJ","AJ","AJxAJ","3/16/09","YearMonth_2009-03","order03",2,0,1,5,6,0.166666667
"AJ","AJ","AJxAJ","4/9/09","YearMonth_2009-04","order04",3,0,0,5,5,0
"AJ","AJ","AJxAJ","5/20/09","YearMonth_2009-05","order05",4,0,6,1,7,0.857142857
"AJ","AJ","AJxAJ","8/26/09","YearMonth_2009-08","order06",5,0,4,1,5,0.8
"AJ","AJ","AJxAJ","10/7/09","YearMonth_2009-10","order07",6,0,2,1,3,0.666666667
"AJ","AJ","AJxAJ","12/9/09","YearMonth_2009-12","order08",7,0,2,3,5,0.4
"AJ","AJ","AJxAJ","2/18/09","YearMonth_2009-02","order01",0,1,3,1,4,0.75
"AJ","AJ","AJxAJ","6/24/09","YearMonth_2009-06","order01",0,1,2,0,2,1
"AJ","AJ","AJxAJ","7/2/09","YearMonth_2009-07","order01",0,1,2,4,6,0.333333333
"AJ","AJ","AJxAJ","7/27/09","YearMonth_2009-07","order02",1,0,7,1,8,0.875
"AJ","AJ","AJxAJ","9/9/09","YearMonth_2009-09","order03",2,0,0,4,4,0
"AJ","AJ","AJxAJ","10/7/09","YearMonth_2009-10","order04",3,0,1,6,7,0.142857143
"AJ","AJ","AJxAJ","6/29/09","YearMonth_2009-06","order01",0,1,3,2,5,0.6
"AJ","AJ","AJxAJ","7/21/09","YearMonth_2009-07","order02",1,0,4,2,6,0.666666667
"AJ","AJ","AJxAJ","9/9/09","YearMonth_2009-09","order03",2,0,6,2,8,0.75
"AJ","AJ","AJxAJ","11/18/09","YearMonth_2009-11","order04",3,0,1,2,3,0.333333333
"AJ","AJ","AJxAJ","1/6/10","YearMonth_2010-01","order05",4,0,3,5,8,0.375
"AJ","AJ","AJxAJ","9/2/09","YearMonth_2009-09","order01",0,1,0,4,4,0
"AJ","AJ","AJxAJ","10/21/09","YearMonth_2009-10","order02",1,0,5,4,9,0.555555556
"AJ","AJ","AJxAJ","11/18/09","YearMonth_2009-11","order03",2,0,1,4,5,0.2
"AJ","AJ","AJxAJ","12/14/09","YearMonth_2009-12","order04",3,0,2,5,7,0.285714286
"AJ","AJ","AJxAJ","2/8/10","YearMonth_2010-02","order05",4,0,3,2,5,0.6
"AJ","AJ","AJxAJ","3/15/10","YearMonth_2010-03","order06",5,0,3,3,6,0.5
"AJ","AJ","AJxAJ","5/27/10","YearMonth_2010-05","order07",6,0,2,0,2,1
"AJ","AJ","AJxAJ","9/2/09","YearMonth_2009-09","order01",0,1,2,5,7,0.285714286
"AJ","AJ","AJxAJ","9/30/09","YearMonth_2009-09","order02",1,0,3,1,4,0.75
"AJ","AJ","AJxAJ","10/21/09","YearMonth_2009-10","order03",2,0,2,3,5,0.4
"AJ","AJ","AJxAJ","12/14/09","YearMonth_2009-12","order04",3,0,6,1,7,0.857142857
"AJ","AJ","AJxAJ","9/9/09","YearMonth_2009-09","order01",0,1,1,1,2,0.5
"AJ","AJ","AJxAJ","10/21/09","YearMonth_2009-10","order02",1,0,0,5,5,0
"AJ","AJ","AJxAJ","12/9/09","YearMonth_2009-12","order03",2,0,0,2,2,0
"AJ","AJ","AJxAJ","10/21/09","YearMonth_2009-10","order01",0,0,0,4,4,0
"AJ","AJ","AJxAJ","11/17/09","YearMonth_2009-11","order02",1,0,3,0,3,1
"AJ","AJ","AJxAJ","12/14/09","YearMonth_2009-12","order03",2,0,1,2,3,0.333333333
"AJ","AJ","AJxAJ","2/15/10","YearMonth_2010-02","order04",3,0,4,1,5,0.8
"AJ","AJ","AJxAJ","11/16/09","YearMonth_2009-11","order01",0,1,0,2,2,0
"AJ","AJ","AJxAJ","12/28/09","YearMonth_2009-12","order02",1,0,5,1,6,0.833333333
"AJ","AJ","AJxAJ","2/8/10","YearMonth_2010-02","order03",2,0,5,3,8,0.625
"AJ","AJ","AJxAJ","3/8/10","YearMonth_2010-03","order04",3,0,5,1,6,0.833333333
"AJ","AJ","AJxAJ","4/21/10","YearMonth_2010-04","order05",4,0,3,2,5,0.6
"AJ","AJ","AJxAJ","5/19/10","YearMonth_2010-05","order06",5,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","12/2/09","YearMonth_2009-12","order01",0,0,5,2,7,0.714285714
"AJ","AJ","AJxAJ","12/28/09","YearMonth_2009-12","order02",1,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","1/27/10","YearMonth_2010-01","order03",2,0,2,3,5,0.4
"AJ","AJ","AJxAJ","2/15/10","YearMonth_2010-02","order04",3,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","4/28/10","YearMonth_2010-04","order05",4,0,2,5,7,0.285714286
"AJ","AJ","AJxAJ","11/23/09","YearMonth_2009-11","order01",0,1,0,2,2,0
"AJ","AJ","AJxAJ","12/14/09","YearMonth_2009-12","order01",0,1,2,2,4,0.5
"AJ","AJ","AJxAJ","1/27/10","YearMonth_2010-01","order01",0,0,1,3,4,0.25
"AJ","AJ","AJxAJ","7/13/10","YearMonth_2010-07","order02",1,0,2,2,4,0.5
"AJ","AJ","AJxAJ","1/27/10","YearMonth_2010-01","order01",0,0,2,4,6,0.333333333
"AJ","AJ","AJxAJ","2/15/10","YearMonth_2010-02","order02",1,0,6,1,7,0.857142857
"AJ","AJ","AJxAJ","4/14/10","YearMonth_2010-04","order03",2,0,3,2,5,0.6
"AJ","AJ","AJxAJ","5/27/10","YearMonth_2010-05","order04",3,0,3,0,3,1
"CAST","AJ","CASTxAJ","7/30/08","YearMonth_2008-07","order01",0,1,2,4,6,0.333333333
"CAST","AJ","CASTxAJ","8/22/08","YearMonth_2008-08","order02",1,0,1,4,5,0.2
"CAST","AJ","CASTxAJ","9/19/08","YearMonth_2008-09","order03",2,0,3,1,4,0.75
"CAST","AJ","CASTxAJ","10/14/08","YearMonth_2008-10","order04",3,0,3,0,3,1
"CAST","B6","CASTxB6","8/25/08","YearMonth_2008-08","order01",0,1,2,3,5,0.4
"CAST","B6","CASTxB6","9/19/08","YearMonth_2008-09","order02",1,0,2,1,3,0.666666667
"CAST","B6","CASTxB6","12/9/09","YearMonth_2009-12","order01",0,1,3,1,4,0.75
"CAST","B6","CASTxB6","1/6/10","YearMonth_2010-01","order02",1,0,3,3,6,0.5
"CAST","B6","CASTxB6","2/15/10","YearMonth_2010-02","order03",2,0,3,4,7,0.428571429
"CAST","B6","CASTxB6","3/15/10","YearMonth_2010-03","order04",3,0,2,3,5,0.4
"CAST","B6","CASTxB6","5/12/10","YearMonth_2010-05","order05",4,0,0,2,2,0
"CAST","B6","CASTxB6","6/3/10","YearMonth_2010-06","order06",5,0,3,0,3,1
"CAST","B6","CASTxB6","12/9/09","YearMonth_2009-12","order01",0,1,2,1,3,0.666666667
"CAST","B6","CASTxB6","1/6/10","YearMonth_2010-01","order02",1,0,3,4,7,0.428571429
"CAST","B6","CASTxB6","2/2/10","YearMonth_2010-02","order03",2,0,3,4,7,0.428571429
"CAST","B6","CASTxB6","4/28/10","YearMonth_2010-04","order04",3,0,1,2,3,0.333333333
"CAST","B6","CASTxB6","5/12/10","YearMonth_2010-05","order05",4,0,2,2,4,0.5
"CAST","B6","CASTxB6","12/16/09","YearMonth_2009-12","order01",0,1,1,2,3,0.333333333
"CAST","B6","CASTxB6","1/6/10","YearMonth_2010-01","order02",1,0,4,4,8,0.5
"CAST","B6","CASTxB6","2/2/10","YearMonth_2010-02","order03",2,0,5,1,6,0.833333333
"CAST","B6","CASTxB6","3/1/10","YearMonth_2010-03","order04",3,0,1,3,4,0.25
"CAST","B6","CASTxB6","3/29/10","YearMonth_2010-03","order05",4,0,3,3,6,0.5
"CAST","B6","CASTxB6","4/28/10","YearMonth_2010-04","order06",5,0,3,2,5,0.6
"CAST","B6","CASTxB6","5/27/10","YearMonth_2010-05","order07",6,0,3,3,6,0.5
"CAST","B6","CASTxB6","6/24/10","YearMonth_2010-06","order08",7,0,1,4,5,0.2
"CAST","B6","CASTxB6","10/20/10","YearMonth_2010-10","order09",8,0,4,1,5,0.8
"CAST","B6","CASTxB6","11/22/10","YearMonth_2010-11","order10",9,0,1,4,5,0.2
"CAST","B6","CASTxB6","2/16/11","YearMonth_2011-02","order11",10,0,1,2,3,0.333333333
"CAST","B6","CASTxB6","12/21/09","YearMonth_2009-12","order01",0,1,4,1,5,0.8
"CAST","B6","CASTxB6","12/21/09","YearMonth_2009-12","order01",0,1,2,4,6,0.333333333
"CAST","B6","CASTxB6","1/19/10","YearMonth_2010-01","order02",1,0,1,4,5,0.2
"CAST","B6","CASTxB6","2/15/10","YearMonth_2010-02","order03",2,0,3,2,5,0.6
"CAST","B6","CASTxB6","3/15/10","YearMonth_2010-03","order04",3,0,2,5,7,0.285714286
"CAST","B6","CASTxB6","4/14/10","YearMonth_2010-04","order05",4,0,2,4,6,0.333333333
"CAST","B6","CASTxB6","5/12/10","YearMonth_2010-05","order06",5,0,0,2,2,0
"CAST","B6","CASTxB6","6/17/10","YearMonth_2010-06","order07",6,0,1,2,3,0.333333333
"CAST","B6","CASTxB6","9/15/10","YearMonth_2010-09","order08",7,0,4,1,5,0.8
"CAST","B6","CASTxB6","10/13/10","YearMonth_2010-10","order09",8,0,4,1,5,0.8
"CAST","B6","CASTxB6","11/10/10","YearMonth_2010-11","order10",9,0,2,1,3,0.666666667
"CAST","B6","CASTxB6","1/6/10","YearMonth_2010-01","order01",0,1,3,2,5,0.6
"CAST","B6","CASTxB6","2/2/10","YearMonth_2010-02","order02",1,0,2,3,5,0.4
"CAST","B6","CASTxB6","3/1/10","YearMonth_2010-03","order03",2,0,4,2,6,0.666666667
"CAST","B6","CASTxB6","3/29/10","YearMonth_2010-03","order04",3,0,1,5,6,0.166666667
"CAST","B6","CASTxB6","4/28/10","YearMonth_2010-04","order05",4,0,4,0,4,1
"CAST","B6","CASTxB6","5/27/10","YearMonth_2010-05","order06",5,0,2,4,6,0.333333333
"CAST","B6","CASTxB6","6/24/10","YearMonth_2010-06","order07",6,0,2,2,4,0.5
"CAST","B6","CASTxB6","9/22/10","YearMonth_2010-09","order08",7,0,4,1,5,0.8
"CAST","B6","CASTxB6","10/27/10","YearMonth_2010-10","order09",8,0,0,1,1,0
"CAST","B6","CASTxB6","1/19/10","YearMonth_2010-01","order01",0,1,3,1,4,0.75
"CAST","B6","CASTxB6","2/8/10","YearMonth_2010-02","order02",1,0,2,1,3,0.666666667
"CAST","B6","CASTxB6","4/14/10","YearMonth_2010-04","order03",2,0,0,4,4,0
"CAST","B6","CASTxB6","5/12/10","YearMonth_2010-05","order04",3,0,1,3,4,0.25
"CAST","129","CASTx129","7/24/08","YearMonth_2008-07","order01",0,1,4,3,7,0.571428571
"CAST","129","CASTx129","8/25/08","YearMonth_2008-08","order02",1,0,4,3,7,0.571428571
"CAST","129","CASTx129","9/18/08","YearMonth_2008-09","order03",2,0,3,1,4,0.75
"CAST","129","CASTx129","10/13/08","YearMonth_2008-10","order04",3,0,3,1,4,0.75
"CAST","NOD","CASTxNOD","7/24/08","YearMonth_2008-07","order01",0,1,3,1,4,0.75
"CAST","NOD","CASTxNOD","8/20/08","YearMonth_2008-08","order02",1,0,2,4,6,0.333333333
"CAST","NOD","CASTxNOD","9/8/08","YearMonth_2008-09","order03",2,0,3,4,7,0.428571429
"CAST","NOD","CASTxNOD","10/13/08","YearMonth_2008-10","order04",3,0,3,3,6,0.5
"CAST","WSB","CASTxWSB","7/24/08","YearMonth_2008-07","order01",0,1,5,1,6,0.833333333
"CAST","WSB","CASTxWSB","8/23/08","YearMonth_2008-08","order02",1,0,2,4,6,0.333333333
"CAST","WSB","CASTxWSB","9/23/08","YearMonth_2008-09","order03",2,0,1,2,3,0.333333333
"CAST","WSB","CASTxWSB","7/6/09","YearMonth_2009-07","order01",0,1,2,3,5,0.4
"CAST","WSB","CASTxWSB","7/29/09","YearMonth_2009-07","order02",1,0,2,3,5,0.4
"CAST","WSB","CASTxWSB","9/2/09","YearMonth_2009-09","order03",2,0,0,3,3,0
"CAST","WSB","CASTxWSB","9/16/09","YearMonth_2009-09","order04",3,0,2,2,4,0.5
"CAST","PWK","CASTxPWK","7/24/08","YearMonth_2008-07","order01",0,1,3,3,6,0.5
"CAST","PWK","CASTxPWK","8/22/08","YearMonth_2008-08","order02",1,0,3,2,5,0.6
"CAST","PWK","CASTxPWK","9/17/08","YearMonth_2008-09","order03",2,0,3,1,4,0.75
"CAST","PWK","CASTxPWK","10/13/08","YearMonth_2008-10","order04",3,0,2,2,4,0.5
"CAST","PWK","CASTxPWK","6/15/09","YearMonth_2009-06","order01",0,1,3,3,6,0.5
"CAST","PWK","CASTxPWK","7/9/09","YearMonth_2009-07","order02",1,0,2,3,5,0.4
"CAST","PWK","CASTxPWK","8/2/09","YearMonth_2009-08","order03",2,0,1,3,4,0.25
"CAST","PWK","CASTxPWK","8/26/09","YearMonth_2009-08","order04",3,0,1,4,5,0.2
"CAST","PWK","CASTxPWK","9/16/09","YearMonth_2009-09","order05",4,0,3,2,5,0.6
"CAST","PWK","CASTxPWK","10/14/09","YearMonth_2009-10","order06",5,0,5,2,7,0.714285714
"PWK","AJ","PWKxAJ","7/21/08","YearMonth_2008-07","order01",0,1,6,2,8,0.75
"PWK","AJ","PWKxAJ","8/22/08","YearMonth_2008-08","order02",1,0,5,2,7,0.714285714
"PWK","AJ","PWKxAJ","9/10/08","YearMonth_2008-09","order03",2,0,3,6,9,0.333333333
"PWK","AJ","PWKxAJ","10/9/08","YearMonth_2008-10","order04",3,0,0,5,5,0
"PWK","AJ","PWKxAJ","10/31/08","YearMonth_2008-10","order05",4,0,2,3,5,0.4
"PWK","AJ","PWKxAJ","11/11/09","YearMonth_2009-11","order01",0,1,2,4,6,0.333333333
"PWK","AJ","PWKxAJ","5/7/10","YearMonth_2010-05","order02",1,0,3,4,7,0.428571429
"PWK","AJ","PWKxAJ","2/8/10","YearMonth_2010-02","order03",2,0,0,2,2,0
"PWK","AJ","PWKxAJ","3/8/10","YearMonth_2010-03","order04",3,0,1,1,2,0.5
"PWK","AJ","PWKxAJ","11/11/09","YearMonth_2009-11","order01",0,1,4,3,7,0.571428571
"PWK","AJ","PWKxAJ","12/28/09","YearMonth_2009-12","order02",1,0,3,2,5,0.6
"PWK","AJ","PWKxAJ","2/8/10","YearMonth_2010-02","order03",2,0,2,3,5,0.4
"PWK","AJ","PWKxAJ","3/1/10","YearMonth_2010-03","order04",3,0,1,2,3,0.333333333
"PWK","AJ","PWKxAJ","4/14/10","YearMonth_2010-04","order05",4,0,2,1,3,0.666666667
"PWK","AJ","PWKxAJ","6/3/10","YearMonth_2010-06","order06",5,0,1,0,1,1
"PWK","AJ","PWKxAJ","11/11/09","YearMonth_2009-11","order01",0,1,4,1,5,0.8
"PWK","AJ","PWKxAJ","12/28/09","YearMonth_2009-12","order02",1,0,0,6,6,0
"PWK","AJ","PWKxAJ","2/8/10","YearMonth_2010-02","order03",2,0,3,4,7,0.428571429
"PWK","AJ","PWKxAJ","3/22/10","YearMonth_2010-03","order04",3,0,4,2,6,0.666666667
"PWK","AJ","PWKxAJ","5/5/10","YearMonth_2010-05","order05",4,0,0,1,1,0
"PWK","AJ","PWKxAJ","6/17/10","YearMonth_2010-06","order06",5,0,4,2,6,0.666666667
"PWK","AJ","PWKxAJ","9/8/10","YearMonth_2010-09","order07",6,0,2,1,3,0.666666667
"PWK","AJ","PWKxAJ","10/20/10","YearMonth_2010-10","order08",7,0,1,2,3,0.333333333
"PWK","AJ","PWKxAJ","1/4/11","YearMonth_2011-01","order09",8,0,0,3,3,0
"PWK","AJ","PWKxAJ","11/15/09","YearMonth_2009-11","order01",0,1,3,4,7,0.428571429
"PWK","AJ","PWKxAJ","12/9/09","YearMonth_2009-12","order02",1,0,3,2,5,0.6
"PWK","AJ","PWKxAJ","1/19/10","YearMonth_2010-01","order03",2,0,3,4,7,0.428571429
"PWK","AJ","PWKxAJ","3/8/10","YearMonth_2010-03","order04",3,0,4,5,9,0.444444444
"PWK","AJ","PWKxAJ","11/11/09","YearMonth_2009-11","order01",0,1,4,1,5,0.8
"PWK","AJ","PWKxAJ","12/28/09","YearMonth_2009-12","order02",1,0,5,2,7,0.714285714
"PWK","AJ","PWKxAJ","2/15/10","YearMonth_2010-02","order03",2,0,2,2,4,0.5
"PWK","AJ","PWKxAJ","3/29/10","YearMonth_2010-03","order04",3,0,0,3,3,0
"PWK","AJ","PWKxAJ","11/11/09","YearMonth_2009-11","order01",0,1,4,2,6,0.666666667
"PWK","AJ","PWKxAJ","12/28/09","YearMonth_2009-12","order02",1,0,0,6,6,0
"PWK","AJ","PWKxAJ","2/8/10","YearMonth_2010-02","order03",2,0,3,3,6,0.5
"PWK","AJ","PWKxAJ","3/22/10","YearMonth_2010-03","order04",3,0,4,2,6,0.666666667
"PWK","AJ","PWKxAJ","5/5/10","YearMonth_2010-05","order05",4,0,6,1,7,0.857142857
"PWK","AJ","PWKxAJ","6/17/10","YearMonth_2010-06","order06",5,0,2,2,4,0.5
"PWK","AJ","PWKxAJ","11/18/09","YearMonth_2009-11","order01",0,1,1,1,2,0.5
"PWK","AJ","PWKxAJ","12/9/09","YearMonth_2009-12","order02",1,0,2,3,5,0.4
"PWK","AJ","PWKxAJ","12/28/09","YearMonth_2009-12","order01",0,0,1,2,3,0.333333333
"PWK","AJ","PWKxAJ","3/1/10","YearMonth_2010-03","order02",1,0,3,1,4,0.75
"PWK","B6","PWKxB6","7/24/08","YearMonth_2008-07","order01",0,1,1,0,1,1
"PWK","B6","PWKxB6","8/20/08","YearMonth_2008-08","order02",1,0,1,3,4,0.25
"PWK","B6","PWKxB6","9/3/08","YearMonth_2008-09","order03",2,0,3,3,6,0.5
"PWK","B6","PWKxB6","10/13/08","YearMonth_2008-10","order04",3,0,4,4,8,0.5
"PWK","B6","PWKxB6","11/5/08","YearMonth_2008-11","order05",4,0,2,2,4,0.5
"PWK","129","PWKx129","7/24/08","YearMonth_2008-07","order01",0,1,5,3,8,0.625
"PWK","129","PWKx129","8/14/08","YearMonth_2008-08","order02",1,0,2,1,3,0.666666667
"PWK","129","PWKx129","9/6/08","YearMonth_2008-09","order03",2,0,2,1,3,0.666666667
"PWK","129","PWKx129","10/1/08","YearMonth_2008-10","order04",3,0,4,1,5,0.8
"PWK","129","PWKx129","10/22/08","YearMonth_2008-10","order05",4,0,3,1,4,0.75
"PWK","129","PWKx129","9/23/09","YearMonth_2009-09","order01",0,1,6,3,9,0.666666667
"PWK","129","PWKx129","11/11/09","YearMonth_2009-11","order02",1,0,0,2,2,0
"PWK","129","PWKx129","12/9/09","YearMonth_2009-12","order03",2,0,0,5,5,0
"PWK","129","PWKx129","12/28/09","YearMonth_2009-12","order04",3,0,6,3,9,0.666666667
"PWK","129","PWKx129","9/23/09","YearMonth_2009-09","order01",0,1,2,3,5,0.4
"PWK","129","PWKx129","11/11/09","YearMonth_2009-11","order02",1,0,2,6,8,0.25
"PWK","129","PWKx129","12/21/09","YearMonth_2009-12","order03",2,0,2,0,2,1
"PWK","129","PWKx129","9/23/09","YearMonth_2009-09","order01",0,1,5,2,7,0.714285714
"PWK","129","PWKx129","11/11/09","YearMonth_2009-11","order02",1,0,2,5,7,0.285714286
"PWK","129","PWKx129","12/21/09","YearMonth_2009-12","order03",2,0,3,5,8,0.375
"PWK","129","PWKx129","10/7/09","YearMonth_2009-10","order01",0,1,2,1,3,0.666666667
